,Image,Sentiment
15246,./negative_aug/image-4881.png,Negative
15247,./negative_aug/image-4882.png,Negative
15248,./negative_aug/image-4883.png,Negative
15249,./negative_aug/image-4884.png,Negative
15250,./negative_aug/image-4885.png,Negative
15251,./negative_aug/image-4886.png,Negative
15252,./negative_aug/image-4887.png,Negative
15253,./negative_aug/image-4888.png,Negative
15254,./negative_aug/image-4889.png,Negative
15255,./negative_aug/image-4890.png,Negative
15256,./negative_aug/image-4891.png,Negative
15257,./negative_aug/image-4892.png,Negative
15258,./negative_aug/image-4893.png,Negative
15259,./negative_aug/image-4894.png,Negative
15260,./negative_aug/image-4895.png,Negative
15261,./negative_aug/image-4896.png,Negative
15262,./negative_aug/image-4897.png,Negative
15263,./negative_aug/image-4898.png,Negative
15264,./negative_aug/image-4899.png,Negative
15265,./negative_aug/image-4900.png,Negative
15266,./negative_aug/image-4901.png,Negative
15267,./negative_aug/image-4902.png,Negative
15268,./negative_aug/image-4903.png,Negative
15269,./negative_aug/image-4904.png,Negative
15270,./negative_aug/image-4905.png,Negative
15271,./negative_aug/image-4906.png,Negative
15272,./negative_aug/image-4907.png,Negative
15273,./negative_aug/image-4908.png,Negative
15274,./negative_aug/image-4909.png,Negative
15275,./negative_aug/image-4910.png,Negative
15276,./negative_aug/image-4911.png,Negative
15277,./negative_aug/image-4912.png,Negative
15278,./negative_aug/image-4913.png,Negative
15279,./negative_aug/image-4914.png,Negative
15280,./negative_aug/image-4915.png,Negative
15281,./negative_aug/image-4916.png,Negative
15282,./negative_aug/image-4917.png,Negative
15283,./negative_aug/image-4918.png,Negative
15284,./negative_aug/image-4919.png,Negative
15285,./negative_aug/image-4920.png,Negative
15286,./negative_aug/image-4921.png,Negative
15287,./negative_aug/image-4922.png,Negative
15288,./negative_aug/image-4923.png,Negative
15289,./negative_aug/image-4924.png,Negative
15290,./negative_aug/image-4925.png,Negative
15291,./negative_aug/image-4926.png,Negative
15292,./negative_aug/image-4927.png,Negative
15293,./negative_aug/image-4928.png,Negative
15294,./negative_aug/image-4929.png,Negative
15295,./negative_aug/image-4930.png,Negative
15296,./negative_aug/image-4931.png,Negative
15297,./negative_aug/image-4932.png,Negative
15298,./negative_aug/image-4933.png,Negative
15299,./negative_aug/image-4934.png,Negative
15300,./negative_aug/image-4935.png,Negative
15301,./negative_aug/image-4936.png,Negative
15302,./negative_aug/image-4937.png,Negative
15303,./negative_aug/image-4938.png,Negative
15304,./negative_aug/image-4939.png,Negative
15305,./negative_aug/image-4940.png,Negative
15306,./negative_aug/image-4941.png,Negative
15307,./negative_aug/image-4942.png,Negative
15308,./negative_aug/image-4943.png,Negative
15309,./negative_aug/image-4944.png,Negative
15310,./negative_aug/image-4945.png,Negative
15311,./negative_aug/image-4946.png,Negative
15312,./negative_aug/image-4947.png,Negative
15313,./negative_aug/image-4948.png,Negative
15314,./negative_aug/image-4949.png,Negative
15315,./negative_aug/image-4950.png,Negative
15316,./negative_aug/image-4951.png,Negative
15317,./negative_aug/image-4952.png,Negative
15318,./negative_aug/image-4953.png,Negative
15319,./negative_aug/image-4954.png,Negative
15320,./negative_aug/image-4955.png,Negative
15321,./negative_aug/image-4956.png,Negative
15322,./negative_aug/image-4957.png,Negative
15323,./negative_aug/image-4958.png,Negative
15324,./negative_aug/image-4959.png,Negative
15325,./negative_aug/image-4960.png,Negative
15326,./negative_aug/image-4961.png,Negative
15327,./negative_aug/image-4962.png,Negative
15328,./negative_aug/image-4963.png,Negative
15329,./negative_aug/image-4964.png,Negative
15330,./negative_aug/image-4965.png,Negative
15331,./negative_aug/image-4966.png,Negative
15332,./negative_aug/image-4967.png,Negative
15333,./negative_aug/image-4968.png,Negative
15334,./negative_aug/image-4969.png,Negative
15335,./negative_aug/image-4970.png,Negative
15336,./negative_aug/image-4971.png,Negative
15337,./negative_aug/image-4972.png,Negative
15338,./negative_aug/image-4973.png,Negative
15339,./negative_aug/image-4974.png,Negative
15340,./negative_aug/image-4975.png,Negative
15341,./negative_aug/image-4976.png,Negative
15342,./negative_aug/image-4977.png,Negative
15343,./negative_aug/image-4978.png,Negative
15344,./negative_aug/image-4979.png,Negative
15345,./negative_aug/image-4980.png,Negative
15346,./negative_aug/image-4981.png,Negative
15347,./negative_aug/image-4982.png,Negative
15348,./negative_aug/image-4983.png,Negative
15349,./negative_aug/image-4984.png,Negative
15350,./negative_aug/image-4985.png,Negative
15351,./negative_aug/image-4986.png,Negative
15352,./negative_aug/image-4987.png,Negative
15353,./negative_aug/image-4988.png,Negative
15354,./negative_aug/image-4989.png,Negative
15355,./negative_aug/image-4990.png,Negative
15356,./negative_aug/image-4991.png,Negative
15357,./negative_aug/image-4992.png,Negative
15358,./negative_aug/image-4993.png,Negative
15359,./negative_aug/image-4994.png,Negative
15360,./negative_aug/image-4995.png,Negative
15361,./negative_aug/image-4996.png,Negative
15362,./negative_aug/image-4997.png,Negative
15363,./negative_aug/image-4998.png,Negative
15364,./negative_aug/image-4999.png,Negative
15365,./negative_aug/image-5000.png,Negative
15366,./negative_aug/image-5001.png,Negative
15367,./negative_aug/image-5002.png,Negative
15368,./negative_aug/image-5003.png,Negative
15369,./negative_aug/image-5004.png,Negative
15370,./negative_aug/image-5005.png,Negative
15371,./negative_aug/image-5006.png,Negative
15372,./negative_aug/image-5007.png,Negative
15373,./negative_aug/image-5008.png,Negative
15374,./negative_aug/image-5009.png,Negative
15375,./negative_aug/image-5010.png,Negative
15376,./negative_aug/image-5011.png,Negative
15377,./negative_aug/image-5012.png,Negative
15378,./negative_aug/image-5013.png,Negative
15379,./negative_aug/image-5014.png,Negative
15380,./negative_aug/image-5015.png,Negative
15381,./negative_aug/image-5016.png,Negative
15382,./negative_aug/image-5017.png,Negative
15383,./negative_aug/image-5018.png,Negative
15384,./negative_aug/image-5019.png,Negative
15385,./negative_aug/image-5020.png,Negative
15386,./negative_aug/image-5021.png,Negative
15387,./negative_aug/image-5022.png,Negative
15388,./negative_aug/image-5023.png,Negative
15389,./negative_aug/image-5024.png,Negative
15390,./negative_aug/image-5025.png,Negative
15391,./negative_aug/image-5026.png,Negative
15392,./negative_aug/image-5027.png,Negative
15393,./negative_aug/image-5028.png,Negative
15394,./negative_aug/image-5029.png,Negative
15395,./negative_aug/image-5030.png,Negative
15396,./negative_aug/image-5031.png,Negative
15397,./negative_aug/image-5032.png,Negative
15398,./negative_aug/image-5033.png,Negative
15399,./negative_aug/image-5034.png,Negative
15400,./negative_aug/image-5035.png,Negative
15401,./negative_aug/image-5036.png,Negative
15402,./negative_aug/image-5037.png,Negative
15403,./negative_aug/image-5038.png,Negative
15404,./negative_aug/image-5039.png,Negative
15405,./negative_aug/image-5040.png,Negative
15406,./negative_aug/image-5041.png,Negative
15407,./negative_aug/image-5042.png,Negative
15408,./negative_aug/image-5043.png,Negative
15409,./negative_aug/image-5044.png,Negative
15410,./negative_aug/image-5045.png,Negative
15411,./negative_aug/image-5046.png,Negative
15412,./negative_aug/image-5047.png,Negative
15413,./negative_aug/image-5048.png,Negative
15414,./negative_aug/image-5049.png,Negative
15415,./negative_aug/image-5050.png,Negative
15416,./negative_aug/image-5051.png,Negative
15417,./negative_aug/image-5052.png,Negative
15418,./negative_aug/image-5053.png,Negative
15419,./negative_aug/image-5054.png,Negative
15420,./negative_aug/image-5055.png,Negative
15421,./negative_aug/image-5056.png,Negative
15422,./negative_aug/image-5057.png,Negative
15423,./negative_aug/image-5058.png,Negative
15424,./negative_aug/image-5059.png,Negative
15425,./negative_aug/image-5060.png,Negative
15426,./negative_aug/image-5061.png,Negative
15427,./negative_aug/image-5062.png,Negative
15428,./negative_aug/image-5063.png,Negative
15429,./negative_aug/image-5064.png,Negative
15430,./negative_aug/image-5065.png,Negative
15431,./negative_aug/image-5066.png,Negative
15432,./negative_aug/image-5067.png,Negative
15433,./negative_aug/image-5068.png,Negative
15434,./negative_aug/image-5069.png,Negative
15435,./negative_aug/image-5070.png,Negative
15436,./negative_aug/image-5071.png,Negative
15437,./negative_aug/image-5072.png,Negative
15438,./negative_aug/image-5073.png,Negative
15439,./negative_aug/image-5074.png,Negative
15440,./negative_aug/image-5075.png,Negative
15441,./negative_aug/image-5076.png,Negative
15442,./negative_aug/image-5077.png,Negative
15443,./negative_aug/image-5078.png,Negative
15444,./negative_aug/image-5079.png,Negative
15445,./negative_aug/image-5080.png,Negative
15446,./negative_aug/image-5081.png,Negative
15447,./negative_aug/image-5082.png,Negative
15448,./negative_aug/image-5083.png,Negative
15449,./negative_aug/image-5084.png,Negative
15450,./negative_aug/image-5085.png,Negative
15451,./negative_aug/image-5086.png,Negative
15452,./negative_aug/image-5087.png,Negative
15453,./negative_aug/image-5088.png,Negative
15454,./negative_aug/image-5089.png,Negative
15455,./negative_aug/image-5090.png,Negative
15456,./negative_aug/image-5091.png,Negative
15457,./negative_aug/image-5092.png,Negative
15458,./negative_aug/image-5093.png,Negative
15459,./negative_aug/image-5094.png,Negative
15460,./negative_aug/image-5095.png,Negative
15461,./negative_aug/image-5096.png,Negative
15462,./negative_aug/image-5097.png,Negative
15463,./negative_aug/image-5098.png,Negative
15464,./negative_aug/image-5099.png,Negative
15465,./negative_aug/image-5100.png,Negative
15466,./negative_aug/image-5101.png,Negative
15467,./negative_aug/image-5102.png,Negative
15468,./negative_aug/image-5103.png,Negative
15469,./negative_aug/image-5104.png,Negative
15470,./negative_aug/image-5105.png,Negative
15471,./negative_aug/image-5106.png,Negative
15472,./negative_aug/image-5107.png,Negative
15473,./negative_aug/image-5108.png,Negative
15474,./negative_aug/image-5109.png,Negative
15475,./negative_aug/image-5110.png,Negative
15476,./negative_aug/image-5111.png,Negative
15477,./negative_aug/image-5112.png,Negative
15478,./negative_aug/image-5113.png,Negative
15479,./negative_aug/image-5114.png,Negative
15480,./negative_aug/image-5115.png,Negative
15481,./negative_aug/image-5116.png,Negative
15482,./negative_aug/image-5117.png,Negative
15483,./negative_aug/image-5118.png,Negative
15484,./negative_aug/image-5119.png,Negative
15485,./negative_aug/image-5120.png,Negative
15486,./negative_aug/image-5121.png,Negative
15487,./negative_aug/image-5122.png,Negative
15488,./negative_aug/image-5123.png,Negative
15489,./negative_aug/image-5124.png,Negative
15490,./negative_aug/image-5125.png,Negative
15491,./negative_aug/image-5126.png,Negative
15492,./negative_aug/image-5127.png,Negative
15493,./negative_aug/image-5128.png,Negative
15494,./negative_aug/image-5129.png,Negative
15495,./negative_aug/image-5130.png,Negative
15496,./negative_aug/image-5131.png,Negative
15497,./negative_aug/image-5132.png,Negative
15498,./negative_aug/image-5133.png,Negative
15499,./negative_aug/image-5134.png,Negative
15500,./negative_aug/image-5135.png,Negative
15501,./negative_aug/image-5136.png,Negative
15502,./negative_aug/image-5137.png,Negative
15503,./negative_aug/image-5138.png,Negative
15504,./negative_aug/image-5139.png,Negative
15505,./negative_aug/image-5140.png,Negative
15506,./negative_aug/image-5141.png,Negative
15507,./negative_aug/image-5142.png,Negative
15508,./negative_aug/image-5143.png,Negative
15509,./negative_aug/image-5144.png,Negative
15510,./negative_aug/image-5145.png,Negative
15511,./negative_aug/image-5146.png,Negative
15512,./negative_aug/image-5147.png,Negative
15513,./negative_aug/image-5148.png,Negative
15514,./negative_aug/image-5149.png,Negative
15515,./negative_aug/image-5150.png,Negative
15516,./negative_aug/image-5151.png,Negative
15517,./negative_aug/image-5152.png,Negative
15518,./negative_aug/image-5153.png,Negative
15519,./negative_aug/image-5154.png,Negative
15520,./negative_aug/image-5155.png,Negative
15521,./negative_aug/image-5156.png,Negative
15522,./negative_aug/image-5157.png,Negative
15523,./negative_aug/image-5158.png,Negative
15524,./negative_aug/image-5159.png,Negative
15525,./negative_aug/image-5160.png,Negative
15526,./negative_aug/image-5161.png,Negative
15527,./negative_aug/image-5162.png,Negative
15528,./negative_aug/image-5163.png,Negative
15529,./negative_aug/image-5164.png,Negative
15530,./negative_aug/image-5165.png,Negative
15531,./negative_aug/image-5166.png,Negative
15532,./negative_aug/image-5167.png,Negative
15533,./negative_aug/image-5168.png,Negative
15534,./negative_aug/image-5169.png,Negative
15535,./negative_aug/image-5170.png,Negative
15536,./negative_aug/image-5171.png,Negative
15537,./negative_aug/image-5172.png,Negative
15538,./negative_aug/image-5173.png,Negative
15539,./negative_aug/image-5174.png,Negative
15540,./negative_aug/image-5175.png,Negative
15541,./negative_aug/image-5176.png,Negative
15542,./negative_aug/image-5177.png,Negative
15543,./negative_aug/image-5178.png,Negative
15544,./negative_aug/image-5179.png,Negative
15545,./negative_aug/image-5180.png,Negative
15546,./negative_aug/image-5181.png,Negative
15547,./negative_aug/image-5182.png,Negative
15548,./negative_aug/image-5183.png,Negative
15549,./negative_aug/image-5184.png,Negative
15550,./negative_aug/image-5185.png,Negative
15551,./negative_aug/image-5186.png,Negative
15552,./negative_aug/image-5187.png,Negative
15553,./negative_aug/image-5188.png,Negative
15554,./negative_aug/image-5189.png,Negative
15555,./negative_aug/image-5190.png,Negative
15556,./negative_aug/image-5191.png,Negative
15557,./negative_aug/image-5192.png,Negative
15558,./negative_aug/image-5193.png,Negative
15559,./negative_aug/image-5194.png,Negative
15560,./negative_aug/image-5195.png,Negative
15561,./negative_aug/image-5196.png,Negative
15562,./negative_aug/image-5197.png,Negative
15563,./negative_aug/image-5198.png,Negative
15564,./negative_aug/image-5199.png,Negative
15565,./negative_aug/image-5200.png,Negative
15566,./negative_aug/image-5201.png,Negative
15567,./negative_aug/image-5202.png,Negative
15568,./negative_aug/image-5203.png,Negative
15569,./negative_aug/image-5204.png,Negative
15570,./negative_aug/image-5205.png,Negative
15571,./negative_aug/image-5206.png,Negative
15572,./negative_aug/image-5207.png,Negative
15573,./negative_aug/image-5208.png,Negative
15574,./negative_aug/image-5209.png,Negative
15575,./negative_aug/image-5210.png,Negative
15576,./negative_aug/image-5211.png,Negative
15577,./negative_aug/image-5212.png,Negative
15578,./negative_aug/image-5213.png,Negative
15579,./negative_aug/image-5214.png,Negative
